Timestamp,Motor controler temp,Motor temp,Battery Heatsink Temp
2016-09-21T21:02:31Z,30.5387158159,30.5234368138,30.2919993731
2016-09-21T21:02:32Z,30.0226271628,30.5796501645,30.5959275734
2016-09-21T21:02:33Z,30.9780214408,30.0172331017,30.4362873703
2016-09-21T21:02:34Z,30.2228405399,30.5867771259,30.8613793517
2016-09-21T21:02:35Z,30.2371603901,30.6419188141,30.2071110238
2016-09-21T21:02:36Z,30.5106313413,30.54644355,30.0209896873
2016-09-21T21:02:37Z,30.5809409769,30.8091540447,30.7824545459
2016-09-21T21:02:38Z,30.5776767181,30.8935103772,30.1063842603
2016-09-21T21:02:39Z,30.8943382094,30.3293809963,30.8367959945
2016-09-21T21:02:40Z,30.3848301373,30.9669752693,30.5911294079
2016-09-21T21:02:41Z,30.1112794311,30.7971839197,30.5337060001
2016-09-21T21:02:42Z,30.3868956877,30.4731428738,30.4521608336
2016-09-21T21:02:43Z,30.4135565807,30.3098463857,30.2999356849
2016-09-21T21:02:44Z,30.9289837926,30.742000497,30.3174376604
2016-09-21T21:02:45Z,30.1458853563,30.013071682,30.3726987328
2016-09-21T21:02:46Z,30.6278041007,30.6744272622,30.7187349908
2016-09-21T21:02:47Z,30.0360861049,30.5844766353,30.8044602901
2016-09-21T21:02:48Z,30.7526380313,30.0461772346,30.7578070713
2016-09-21T21:02:49Z,30.580682634,30.1441784978,30.1497496129
2016-09-21T21:02:50Z,30.9748509805,30.6976315884,30.0611142225
2016-09-21T21:02:51Z,30.4654433265,30.6267825822,30.3703759254
2016-09-21T21:02:52Z,30.5917102564,30.7207425807,30.8467240171
2016-09-21T21:02:53Z,30.2789471599,30.0249883914,30.9718434931
2016-09-21T21:02:54Z,30.7243310327,30.1234295342,30.4305625164
2016-09-21T21:02:55Z,30.1977610475,30.0103766663,30.2451656958
2016-09-21T21:02:56Z,30.9268883235,30.0615059158,30.039328083
2016-09-21T21:02:57Z,30.207908604,30.2450214144,30.3967143735
2016-09-21T21:02:58Z,30.2755583634,30.9302180097,30.1232653612
2016-09-21T21:02:59Z,30.7298120755,30.7750388004,30.2343447026
2016-09-21T21:03:00Z,30.8011273197,30.2108303311,30.3954072227
2016-09-21T21:03:01Z,30.6727754413,30.77913493,30.4786920342
2016-09-21T21:03:02Z,30.1201180742,30.4351588747,30.9502810401
2016-09-21T21:03:03Z,30.2105888784,30.8644895036,30.5772556451
2016-09-21T21:03:04Z,30.8307538081,30.8345522301,30.4710356297
2016-09-21T21:03:05Z,30.8797370451,30.5794055472,30.2571723583
2016-09-21T21:03:06Z,30.7872974892,30.2961039,30.7199658309
2016-09-21T21:03:07Z,30.5654649389,30.1508780333,30.2218435645
2016-09-21T21:03:08Z,30.4057894415,30.7970651806,30.8235839502
2016-09-21T21:03:09Z,30.0754458865,30.8980492815,30.7833188626
2016-09-21T21:03:10Z,30.8501441437,30.8684415012,30.8844649406
2016-09-21T21:03:11Z,30.2056313562,30.038200432,30.3267156904
2016-09-21T21:03:12Z,30.8322507815,30.7699506229,30.7270645273
2016-09-21T21:03:13Z,30.5576210952,30.746949736,30.4039435643
2016-09-21T21:03:14Z,30.335645662,30.4136206073,31.2647920596
2016-09-21T21:03:15Z,31.6758472452,31.3481394176,31.3382206019
2016-09-21T21:03:16Z,31.7224086265,31.9858327477,31.0433194404
2016-09-21T21:03:17Z,31.1768121306,31.7719875369,30.2058300351
2016-09-21T21:03:18Z,30.4240038613,30.8548565677,30.8057674003
2016-09-21T21:03:19Z,30.2610725422,30.1225164365,30.9578903216
2016-09-21T21:03:20Z,31.2502122315,31.028200559,31.6013927552
2016-09-21T21:03:21Z,31.6594633907,31.0320379962,31.9458081593
2016-09-21T21:03:22Z,31.4324833777,31.529876571,31.8158110458
2016-09-21T21:03:23Z,31.9221497562,31.4088925439,31.9940748324
2016-09-21T21:03:24Z,31.0920905432,31.7127846541,31.4504021807
2016-09-21T21:03:25Z,31.3930475735,31.7476420647,31.6128015175
2016-09-21T21:03:26Z,31.8223304055,31.1194629584,31.2823344332
2016-09-21T21:03:27Z,31.4516248226,31.8589506347,31.353031152
2016-09-21T21:03:28Z,31.5237980536,31.8340823831,31.8150658195
2016-09-21T21:03:29Z,31.8003828002,31.2192471505,31.8833522847
2016-09-21T21:03:30Z,31.4531313115,31.1623223765,31.7081519073
2016-09-21T21:03:31Z,31.4066793223,31.6891134721,31.0005538406
2016-09-21T21:03:32Z,31.4694161388,31.1235506219,31.8893484385
2016-09-21T21:03:33Z,31.2768862386,31.4277233664,31.0216678688
2016-09-21T21:03:34Z,31.9449405157,31.1891422397,31.7467355532
2016-09-21T21:03:35Z,31.8949947521,31.9022515339,31.4562709543
2016-09-21T21:03:36Z,31.4484658754,31.9799632016,31.940945263
2016-09-21T21:03:37Z,31.9153905288,31.6106263046,31.3532860348
2016-09-21T21:03:38Z,31.7486536642,31.0186637791,31.4049240248
2016-09-21T21:03:39Z,31.3535670705,31.6180384585,31.4691743144
2016-09-21T21:03:40Z,31.6626243674,31.9079679141,31.8028712494
2016-09-21T21:03:41Z,31.0515790322,31.5683135762,31.9066537797
2016-09-21T21:03:42Z,31.1204123322,31.5126483449,31.0834088833
2016-09-21T21:03:43Z,31.9967942179,31.424121401,31.7743758414
2016-09-21T21:03:44Z,31.647927638,31.6428587543,31.2304967031
2016-09-21T21:03:45Z,31.5417771069,31.9783181579,31.5022675456
2016-09-21T21:03:46Z,31.4441518423,31.5505609289,31.5123741155
2016-09-21T21:03:47Z,31.0297035288,31.1542654629,31.9164279286
2016-09-21T21:03:48Z,31.4066282069,31.3872604876,31.882067522
2016-09-21T21:03:49Z,31.755839574,31.3900011279,31.7919113065
2016-09-21T21:03:50Z,31.3424708316,31.9838373822,31.158345074
2016-09-21T21:03:51Z,31.1704777348,31.7833570954,31.8221356997
2016-09-21T21:03:52Z,31.0619686411,31.6624375536,31.7140468415
2016-09-21T21:03:53Z,31.5126445884,31.3119887026,31.0627124446
2016-09-21T21:03:54Z,31.4014115084,31.2983098427,31.7967761337
2016-09-21T21:03:55Z,31.6333604031,31.8598375662,31.2533178388
2016-09-21T21:03:56Z,31.3578227078,31.9412955488,31.2923659847
2016-09-21T21:03:57Z,31.6950615798,31.2916576706,31.0583459568
2016-09-21T21:03:58Z,31.5479696739,31.9456837657,31.2032109563
2016-09-21T21:03:59Z,31.8528319931,31.2778857765,31.2145107939
2016-09-21T21:04:00Z,31.6841073259,31.4242238849,31.1266029501
2016-09-21T21:04:01Z,31.5054010984,31.6902584253,31.4032632192
2016-09-21T21:04:02Z,31.6455551024,31.2042099791,31.775899455
2016-09-21T21:04:03Z,31.7312790373,31.2254564921,31.4386038623
2016-09-21T21:04:04Z,31.3506203737,31.2194905049,31.4028177598
2016-09-21T21:04:05Z,31.3208475927,31.9723198818,31.2001850906
2016-09-21T21:04:06Z,31.494422344,31.7575716837,31.9983404203
2016-09-21T21:04:07Z,31.6482390969,31.8779569594,31.9406602773
2016-09-21T21:04:08Z,31.0809256272,31.4580765703,31.9857424032
2016-09-21T21:04:09Z,31.8001676813,31.4188046892,31.9955383779
2016-09-21T21:04:10Z,31.4703909944,31.3115795878,31.0370023693
2016-09-21T21:04:11Z,31.4470758968,31.1856384888,31.3919172344
2016-09-21T21:04:12Z,31.8503757407,31.9041386266,31.8926004168
2016-09-21T21:04:13Z,31.3063966699,31.8269903855,31.0456624196
2016-09-21T21:04:14Z,31.6319495292,31.7319837308,31.1749965728
2016-09-21T21:04:15Z,31.9163802387,31.8172914585,31.4067361511
2016-09-21T21:04:16Z,31.3665012928,31.7965907146,31.5162438852
2016-09-21T21:04:17Z,31.2329302118,31.7350315378,31.8764765906
2016-09-21T21:04:18Z,31.4459394954,31.7243883149,31.8561494624
2016-09-21T21:04:19Z,31.1946357315,31.6620388887,31.2990386413
2016-09-21T21:04:20Z,31.4758375834,31.5888670405,31.1486454155
2016-09-21T21:04:21Z,31.4495564441,31.1862735479,31.7032626937
2016-09-21T21:04:22Z,31.7951737401,31.6890913414,31.6770357876
2016-09-21T21:04:23Z,31.0682418725,31.9902768154,31.1048340304
2016-09-21T21:04:24Z,31.290725129,31.0413899611,31.0780459693
2016-09-21T21:04:25Z,31.6769019465,31.8801797216,31.7920363046
2016-09-21T21:04:26Z,31.6541550114,31.3792343593,31.9602530365
2016-09-21T21:04:27Z,31.3097333834,31.4663357279,31.6965160438
2016-09-21T21:04:28Z,31.7464937358,31.5976359899,31.0020879137
2016-09-21T21:04:29Z,31.1183527933,31.5176134834,31.2107909805
2016-09-21T21:04:30Z,31.5650062422,31.5388844768,31.4855808283
2016-09-21T21:04:31Z,31.2542317574,31.2683378758,31.2547498878
2016-09-21T21:04:32Z,31.9293876929,31.9573471005,31.3097828201
2016-09-21T21:04:33Z,31.4529451041,31.1844763144,31.2832066474
2016-09-21T21:04:34Z,31.6751526914,31.0769012877,31.3835902756
2016-09-21T21:04:35Z,31.4614455189,31.9809768674,31.6964316167
2016-09-21T21:04:36Z,31.8361500827,31.3011336114,31.0787769772
2016-09-21T21:04:37Z,31.2555681627,31.0975031688,31.049101254
2016-09-21T21:04:38Z,31.7684354297,31.1803608294,31.1175367816
2016-09-21T21:04:39Z,31.0159075583,31.1074002388,31.4731997557
2016-09-21T21:04:41Z,31.1367715166,31.2555911853,31.3495608412
2016-09-21T21:04:41Z,31.8560326753,31.9993998461,31.0192307403
2016-09-21T21:04:42Z,31.1362869816,31.3349874278,31.3246494291
2016-09-21T21:04:44Z,31.2219838778,31.716759123,31.4045099445
2016-09-21T21:04:45Z,31.0838118339,31.6876157863,31.3603732907
2016-09-21T21:04:45Z,31.4794473974,31.8993851231,31.8356393224
2016-09-21T21:04:47Z,31.7963398345,31.6059276197,31.1597601053
2016-09-21T21:04:48Z,31.829266,31.1709033657,31.4519171829
2016-09-21T21:04:48Z,31.4380865084,31.0357296194,31.2378041477
2016-09-21T21:04:50Z,31.4896144759,31.8433634417,31.1956378569
2016-09-21T21:04:51Z,31.0202185597,31.9561085725,31.7070098474
2016-09-21T21:04:51Z,31.6394019429,31.1206219724,31.995892422
2016-09-21T21:04:53Z,31.3264117621,31.6141859423,31.9676005334
2016-09-21T21:04:54Z,31.556867754,31.5210656764,31.6350254357
2016-09-21T21:04:54Z,31.2250130266,31.4165518747,31.1954176564
2016-09-21T21:04:55Z,31.2927358877,31.1391091985,31.7715510531
2016-09-21T21:04:57Z,31.3994377418,31.1360339983,31.9439108056
2016-09-21T21:04:57Z,31.32338427,31.0030950211,31.7961261748
2016-09-21T21:04:59Z,31.4056451865,31.75793254,31.7895622644
2016-09-21T21:05:00Z,31.0921972469,31.8752024689,31.0427856266
2016-09-21T21:05:00Z,31.7751566409,31.3022049888,31.6860056416
2016-09-21T21:05:01Z,31.4833175759,31.8983164095,31.4147222289
2016-09-21T21:05:03Z,31.6265017233,31.9893278904,31.9175491255
2016-09-21T21:05:03Z,31.0069636145,31.4154911995,31.3425441846
2016-09-21T21:05:05Z,31.7171164019,31.3874087958,31.389125847
2016-09-21T21:05:06Z,31.3323276012,31.0527201727,31.9675331827
2016-09-21T21:05:06Z,31.8856610754,31.6818119466,31.6567272888
2016-09-21T21:05:08Z,31.1081518464,31.3936120569,31.5368242354
2016-09-21T21:05:09Z,31.1582396898,31.2469668857,31.3571222478
2016-09-21T21:05:09Z,31.5807859247,31.3179379127,31.2334039659
2016-09-21T21:05:11Z,31.44602249,31.2940133893,31.0070728697
2016-09-21T21:05:12Z,31.9561750931,31.0747777872,31.5471809445
2016-09-21T21:05:12Z,31.3158562243,31.4827822985,31.3624511257
2016-09-21T21:05:14Z,31.2360627835,31.3160298805,31.676076113
2016-09-21T21:05:15Z,31.5737484401,31.4860393637,31.7484316221
2016-09-21T21:05:15Z,31.2018238047,31.268560044,31.616371878
2016-09-21T21:05:17Z,31.1973933879,31.7869706542,31.9542206436
2016-09-21T21:05:18Z,31.4201732775,31.8539125722,31.777963365
2016-09-21T21:05:18Z,31.4116364736,31.8287187021,31.4784516947
2016-09-21T21:05:20Z,31.432343359,31.1247632051,31.958749921
2016-09-21T21:05:21Z,31.6372993232,31.8581295058,31.3445761477
2016-09-21T21:05:21Z,31.2373703149,31.204641843,31.2007400888
2016-09-21T21:05:23Z,31.3661939475,31.4377568387,31.7624530908
2016-09-21T21:05:24Z,31.1259228366,31.0843625475,31.2951161248
2016-09-21T21:05:24Z,31.1742335862,31.1220649554,30.951866681
2016-09-21T21:05:25Z,31.989091208,31.8043746545,31.8621625966
2016-09-21T21:05:27Z,31.1220256759,31.3373161099,31.6659617037
2016-09-21T21:05:27Z,31.243586406,31.9752879237,31.5342755129
2016-09-21T21:05:29Z,31.0352668663,31.6346570256,31.9667280671
2016-09-21T21:05:30Z,31.7574387911,31.6157406889,31.87613698
2016-09-21T21:05:30Z,31.9822618602,31.8443095781,31.2783471366
2016-09-21T21:05:31Z,31.2413735839,31.2435397984,31.4931966259
2016-09-21T21:05:33Z,31.3745724082,31.5824366692,31.4823010839
2016-09-21T21:05:33Z,31.3589267848,31.0049775242,31.4657553583
2016-09-21T21:05:35Z,31.2326283358,31.8822692996,31.8369838883
2016-09-21T21:05:36Z,31.1171651272,31.9228297371,31.4165301045
2016-09-21T21:05:36Z,31.7735316198,31.2937503062,31.137003105
2016-09-21T21:05:38Z,31.9827382067,31.1678089527,31.8223532822
2016-09-21T21:05:39Z,31.2497447205,31.9103413971,31.312518975
2016-09-21T21:05:39Z,31.9891902994,31.2966187432,31.3957382244
2016-09-21T21:05:41Z,31.5748539904,31.4318602238,31.7491897101
2016-09-21T21:05:42Z,31.1568052325,31.0358393914,31.8274772432
2016-09-21T21:05:42Z,31.0285550485,31.4764656949,31.5759647033
2016-09-21T21:05:44Z,31.8451465461,31.467935779,31.93904631
2016-09-21T21:05:45Z,31.5446409461,31.3471038592,31.7661557092
2016-09-21T21:05:45Z,31.5745643453,31.9912372388,31.1932506388
2016-09-21T21:05:47Z,31.1435514871,31.2711873578,31.7181071937
2016-09-21T21:05:48Z,31.6943570318,31.6944219522,31.6060436861
2016-09-21T21:05:48Z,31.4545936804,31.4388197356,31.2405843598
2016-09-21T21:05:50Z,31.4185922114,31.3246005474,31.0086219317
2016-09-21T21:05:51Z,31.1346213191,31.8262672405,31.5836684283
2016-09-21T21:05:51Z,31.8272428377,31.3852647456,31.1046065808
2016-09-21T21:05:53Z,31.6949404012,31.8240254403,31.5179858349
2016-09-21T21:05:54Z,31.1471807731,31.0729285653,31.7373779438
2016-09-21T21:05:54Z,31.2187820982,30.6361268274,31.8911961237
2016-09-21T21:05:55Z,31.1477277157,31.9065379006,31.7218334932
2016-09-21T21:05:57Z,31.8821778675,31.8680613319,31.4479727962
2016-09-21T21:05:57Z,31.8883348869,31.9772266091,31.215991048
2016-09-21T21:05:59Z,31.6684963022,31.8053780273,31.3810706796
2016-09-21T21:06:00Z,31.2405319479,31.6622976742,31.7031952843
2016-09-21T21:06:00Z,31.4512996411,31.9262254676,31.0963787914
2016-09-21T21:06:02Z,31.094117761,31.779988438,31.197099272
2016-09-21T21:06:03Z,31.3072765002,31.2768180017,31.636475881
2016-09-21T21:06:03Z,31.5965308834,31.4678317542,31.8428029688
2016-09-21T21:06:05Z,31.428608188,31.4328283432,31.0570857006
2016-09-21T21:06:06Z,31.5375487705,31.8410438591,31.0138258359
2016-09-21T21:06:06Z,31.2923815495,31.065259959,31.5957190022
2016-09-21T21:06:08Z,31.1097109362,31.712814691,31.349656173
2016-09-21T21:06:09Z,31.3991439076,31.6974732685,31.2617161589
2016-09-21T21:06:09Z,31.0345702748,31.1573187726,31.2717371979
2016-09-21T21:06:11Z,31.6679152399,31.6167427504,31.2808205377
2016-09-21T21:06:12Z,31.9273840279,31.7267698534,31.116399806
2016-09-21T21:06:12Z,31.2147504075,31.1044773625,31.9286673492
2016-09-21T21:06:14Z,31.004515128,31.8210943247,31.3638991202
2016-09-21T21:06:15Z,31.3617976434,31.6927104761,31.0406130307
2016-09-21T21:06:15Z,31.0642284761,31.6550242009,31.0543059779
2016-09-21T21:06:17Z,31.2592459292,31.0213220592,31.0437903448
2016-09-21T21:06:18Z,31.562969984,31.9074103396,31.5394763761
2016-09-21T21:06:18Z,31.1959877824,31.9167484564,31.202356442
2016-09-21T21:06:20Z,31.9477929593,31.8749951501,31.7461078919
2016-09-21T21:06:21Z,31.2923748449,31.5013684812,31.633705863
2016-09-21T21:06:21Z,31.7992615611,31.8312498064,31.2112663338
2016-09-21T21:06:23Z,31.7069706626,31.0488491609,31.6716332725
2016-09-21T21:06:24Z,31.5500882613,31.921770058,31.4915126693
2016-09-21T21:06:24Z,31.6523346318,31.6946748756,31.48651941
2016-09-21T21:06:26Z,31.1146890531,31.6178549761,31.870467569
2016-09-21T21:06:27Z,31.8057337805,31.0097813282,31.8654442746
2016-09-21T21:06:27Z,31.7629318074,31.2370049175,31.9226561263
2016-09-21T21:06:29Z,31.1977517663,31.8728683273,31.8476579403
2016-09-21T21:06:30Z,31.4841561839,31.9656256278,31.0802447013
2016-09-21T21:06:30Z,31.5129744827,31.8661428637,31.7292741286
2016-09-21T21:06:32Z,31.7143103793,31.0415313153,31.9017547437
2016-09-21T21:06:33Z,31.0259286192,31.7282839824,31.7216728588
2016-09-21T21:06:33Z,31.6094662915,31.8030753627,31.4700176193
2016-09-21T21:06:35Z,31.7027015814,31.214663484,31.2185999843
2016-09-21T21:06:36Z,31.3040696398,31.7919461118,31.8934537506
2016-09-21T21:06:36Z,31.0987917386,31.4569998379,31.5419920487
2016-09-21T21:06:38Z,31.623053625,31.5236864393,31.8610099846
2016-09-21T21:06:39Z,31.2891989827,31.3412318013,31.9339133287
2016-09-21T21:06:39Z,31.0989830235,31.0939682165,31.5519357062
2016-09-21T21:06:41Z,31.2469039453,31.3973466034,31.2244831478
2016-09-21T21:06:42Z,31.1015290513,31.671496735,31.7659461782
2016-09-21T21:06:42Z,31.9588573214,31.9542739113,31.9227313148
2016-09-21T21:06:44Z,31.0933299725,31.4864578311,31.8591865107
2016-09-21T21:06:45Z,31.0826974969,31.2217180171,31.6389131123
2016-09-21T21:06:45Z,31.0936889018,31.414037974,31.6517705061
2016-09-21T21:06:47Z,31.0368782869,31.3412018906,31.5110765226
2016-09-21T21:06:48Z,31.6695322317,31.102557154,31.8867357312
2016-09-21T21:06:48Z,31.5361572603,31.906180128,31.7534317329
2016-09-21T21:06:50Z,31.9515170733,31.2178614545,31.8981353127
2016-09-21T21:06:51Z,31.5934170195,31.2177512249,31.3311681919
2016-09-21T21:06:51Z,31.3265397653,31.0781543759,31.5788907949
2016-09-21T21:06:53Z,31.6008204383,31.6999862384,31.6164207944
2016-09-21T21:06:54Z,31.3785230229,31.1972502131,31.1747984796
2016-09-21T21:06:54Z,31.4353272357,31.9395813944,31.0741323291
2016-09-21T21:06:56Z,31.5582826471,31.4793963802,31.9305402956
2016-09-21T21:06:57Z,31.438326979,31.8405302588,31.7196625342
2016-09-21T21:06:57Z,31.040197295,31.2726139302,31.5809934268
2016-09-21T21:06:59Z,31.2461631458,31.839343954,31.4408168068
2016-09-21T21:07:00Z,31.3217448078,31.02375648,31.4759556961
2016-09-21T21:07:00Z,31.900891423,31.7977729645,31.4658925375
2016-09-21T21:07:02Z,31.6885019899,31.6071589833,31.9066689902
2016-09-21T21:07:03Z,31.1731983417,31.3157227673,31.9865797087
2016-09-21T21:07:03Z,31.2295776132,31.5835533225,31.1449933928
2016-09-21T21:07:05Z,31.37988668,31.8593858816,31.5683897636
2016-09-21T21:07:06Z,31.2675914471,31.5162599443,31.5910002449
2016-09-21T21:07:06Z,31.5075462006,31.6182919042,31.1753687909
2016-09-21T21:07:08Z,31.3155387109,31.2940423431,31.6673857635
2016-09-21T21:07:09Z,31.4340221203,31.091784071,31.4131715853
2016-09-21T21:07:09Z,31.2321986798,31.8129445699,31.6538772781
2016-09-21T21:07:11Z,31.4504855483,32.5873634043,32.7645660861
2016-09-21T21:07:12Z,32.5666722261,32.4943634128,32.8114807467
2016-09-21T21:07:12Z,32.0730265062,32.3252447482,32.1853311193
2016-09-21T21:07:14Z,32.0235210778,32.1863309953,32.0816949187
2016-09-21T21:07:15Z,32.0411609053,32.5746299505,32.3468484416
2016-09-21T21:07:15Z,32.4926730337,32.9597041579,32.6872900186
2016-09-21T21:07:17Z,32.7248497037,32.2401912711,32.9166792735
2016-09-21T21:07:18Z,32.619564904,32.9508874919,33.8645752924
2016-09-21T21:07:18Z,33.1701651739,33.4010418031,33.362501216
2016-09-21T21:07:20Z,33.6433082781,33.2348794071,33.0908562586
2016-09-21T21:07:21Z,33.5705899018,33.7875943771,33.365611417
2016-09-21T21:07:21Z,33.476707454,33.2680608385,33.3474146293
2016-09-21T21:07:23Z,33.7992256651,34.1250634336,34.4708825199
2016-09-21T21:07:24Z,34.0064863887,34.9478598875,34.7429456252
2016-09-21T21:07:24Z,34.0379242597,34.704812452,34.6523599402
2016-09-21T21:07:26Z,34.2850287504,34.5650531486,34.4954887945
2016-09-21T21:07:27Z,34.4252784817,34.0786784694,34.8106083408
2016-09-21T21:07:27Z,34.6743253428,34.9082092322,34.214482732
2016-09-21T21:07:29Z,34.1689345814,34.4189428879,34.0007457875
2016-09-21T21:07:30Z,34.4094466055,34.367107963,35.5447863712
2016-09-21T21:07:30Z,35.8904830303,35.6710721392,35.2839287054
2016-09-21T21:07:32Z,35.5885106772,35.5183841122,35.1279174142
2016-09-21T21:07:33Z,35.3619148389,35.027145047,35.4853058659
2016-09-21T21:07:33Z,35.928930129,35.5502586082,35.7501466033
2016-09-21T21:07:35Z,35.5679243846,35.8110137017,36.6429807592
2016-09-21T21:07:36Z,36.839857561,36.5307694585,36.7811657317
2016-09-21T21:07:36Z,36.590938191,36.6560548006,36.8512256355
2016-09-21T21:07:38Z,36.9235125869,36.2136343072,36.2374199154
2016-09-21T21:07:39Z,36.012477942,36.0181576574,36.3273003531
2016-09-21T21:07:39Z,36.1551829246,36.7523858258,36.9215972766
2016-09-21T21:07:41Z,36.7654366382,36.4133488776,36.8116987202
2016-09-21T21:07:42Z,36.3092952537,36.9885263738,36.4703738858
2016-09-21T21:07:42Z,36.4210448506,36.7997272074,36.8681884805
2016-09-21T21:07:43Z,37.3466109999,37.7615205621,37.8738172487
2016-09-21T21:07:45Z,37.9604706815,37.4211171391,37.5778946135
2016-09-21T21:07:45Z,37.6603248461,37.8417770795,37.4544452635
2016-09-21T21:07:47Z,37.8064596121,37.190656728,37.3231767623
2016-09-21T21:07:48Z,37.5979114926,37.6820751247,37.3281602517
2016-09-21T21:07:48Z,37.0542783678,37.3647202142,37.1322430496
2016-09-21T21:07:50Z,37.2677086043,37.9118315221,37.39757171
2016-09-21T21:07:51Z,37.0620496415,37.3799473144,37.8917062073
2016-09-21T21:07:51Z,38.2274117727,38.2350391991,38.6676936522
2016-09-21T21:07:53Z,38.0025069796,38.3883814955,38.1047159309
2016-09-21T21:07:54Z,38.214548401,38.9270271117,38.2474832131
2016-09-21T21:07:54Z,38.0331919495,38.570800993,38.2718897288
